vehicle_id,shape_collider,length,width
93192,bus,12,2.5
93193,passenger,5,1.8
93194,passenger,5,1.8
93195,passenger,5,1.8
93196,motorcycle,2.2,0.9
93197,passenger,5,1.8
93198,passenger,5,1.8
93199,passenger,5,1.8
93200,delivery,6.5,2.16
93201,moped,2.1,0.8
93202,passenger,5,1.8
93203,motorcycle,2.2,0.9
93204,delivery,6.5,2.16
93205,passenger,5,1.8
93206,passenger,5,1.8
93207,delivery,6.5,2.16
93208,passenger,5,1.8
93209,passenger,5,1.8
93210,motorcycle,2.2,0.9
93211,passenger,5,1.8
93212,passenger,5,1.8
93213,delivery,6.5,2.16
93214,delivery,6.5,2.16
93215,delivery,6.5,2.16
93216,moped,2.1,0.8
93218,moped,2.1,0.8
93219,delivery,6.5,2.16
93220,motorcycle,2.2,0.9
93221,passenger,5,1.8
93222,passenger,5,1.8
93223,moped,2.1,0.8
93224,delivery,6.5,2.16
93225,motorcycle,2.2,0.9
93226,delivery,6.5,2.16
93227,passenger,5,1.8
93228,delivery,6.5,2.16
93229,delivery,6.5,2.16
93230,moped,2.1,0.8
93231,passenger,5,1.8
93232,passenger,5,1.8
93233,delivery,6.5,2.16
93234,motorcycle,2.2,0.9
93235,delivery,6.5,2.16
93236,passenger,5,1.8
93237,delivery,6.5,2.16
93238,delivery,6.5,2.16
93239,delivery,6.5,2.16
93240,delivery,6.5,2.16
93241,passenger,5,1.8
93242,passenger,5,1.8
93243,motorcycle,2.2,0.9
93244,passenger,5,1.8
93245,delivery,6.5,2.16
93246,delivery,6.5,2.16
93247,passenger,5,1.8
93248,passenger,5,1.8
93249,passenger,5,1.8
93250,moped,2.1,0.8
93251,passenger,5,1.8
93252,passenger,5,1.8
93253,motorcycle,2.2,0.9
93254,delivery,6.5,2.16
93256,motorcycle,2.2,0.9
93257,delivery,6.5,2.16
93258,passenger,5,1.8
93259,bus,12,2.5
93260,delivery,6.5,2.16
93261,passenger,5,1.8
93262,moped,2.1,0.8
93263,passenger,5,1.8
93264,passenger,5,1.8
93265,motorcycle,2.2,0.9
93266,delivery,6.5,2.16
93267,delivery,6.5,2.16
93268,motorcycle,2.2,0.9
93269,moped,2.1,0.8
93270,motorcycle,2.2,0.9
93271,delivery,6.5,2.16
93272,motorcycle,2.2,0.9
93273,delivery,6.5,2.16
93274,passenger,5,1.8
93275,passenger,5,1.8
93276,delivery,6.5,2.16
93277,passenger,5,1.8
93278,delivery,6.5,2.16
93279,passenger,5,1.8
93280,passenger,5,1.8
93281,delivery,6.5,2.16
93282,delivery,6.5,2.16
93283,passenger,5,1.8
93284,motorcycle,2.2,0.9
93285,motorcycle,2.2,0.9
93286,delivery,6.5,2.16
93287,motorcycle,2.2,0.9
93288,delivery,6.5,2.16
93289,delivery,6.5,2.16
93290,motorcycle,2.2,0.9
93291,passenger,5,1.8
93292,bus,12,2.5
93294,bus,12,2.5
93295,moped,2.1,0.8
93297,passenger,5,1.8
93298,bus,12,2.5
93299,passenger,5,1.8
93300,delivery,6.5,2.16
93301,motorcycle,2.2,0.9
93302,delivery,6.5,2.16
93304,delivery,6.5,2.16
93305,motorcycle,2.2,0.9
93306,passenger,5,1.8
93307,moped,2.1,0.8
93308,delivery,6.5,2.16
93309,passenger,5,1.8
93310,delivery,6.5,2.16
93311,passenger,5,1.8
93312,passenger,5,1.8
93313,delivery,6.5,2.16
93314,passenger,5,1.8
93315,delivery,6.5,2.16
93316,motorcycle,2.2,0.9
93317,passenger,5,1.8
93318,delivery,6.5,2.16
93319,motorcycle,2.2,0.9
93320,motorcycle,2.2,0.9
93321,moped,2.1,0.8
93322,passenger,5,1.8
93323,passenger,5,1.8
93324,passenger,5,1.8
93325,delivery,6.5,2.16
93326,passenger,5,1.8
93327,delivery,6.5,2.16
93328,passenger,5,1.8
93329,delivery,6.5,2.16
93330,passenger,5,1.8
93331,passenger,5,1.8
93333,delivery,6.5,2.16
93334,delivery,6.5,2.16
93335,moped,2.1,0.8
93336,passenger,5,1.8
93337,passenger,5,1.8
93338,delivery,6.5,2.16
93339,delivery,6.5,2.16
93340,delivery,6.5,2.16
93341,motorcycle,2.2,0.9
93342,passenger,5,1.8
93343,delivery,6.5,2.16
93344,motorcycle,2.2,0.9
93345,delivery,6.5,2.16
93346,delivery,6.5,2.16
93347,delivery,6.5,2.16
93348,motorcycle,2.2,0.9
93349,delivery,6.5,2.16
93350,moped,2.1,0.8
93351,passenger,5,1.8
93352,moped,2.1,0.8
93353,delivery,6.5,2.16
93354,passenger,5,1.8
93357,passenger,5,1.8
93358,motorcycle,2.2,0.9
93359,passenger,5,1.8
93360,delivery,6.5,2.16
93362,delivery,6.5,2.16
93363,passenger,5,1.8
93364,motorcycle,2.2,0.9
93365,bus,12,2.5
93366,bus,12,2.5
93367,delivery,6.5,2.16
93369,moped,2.1,0.8
93370,motorcycle,2.2,0.9
93371,bus,12,2.5
93372,delivery,6.5,2.16
93373,passenger,5,1.8
93374,motorcycle,2.2,0.9
93375,moped,2.1,0.8
93376,passenger,5,1.8
93377,delivery,6.5,2.16
93378,delivery,6.5,2.16
93379,delivery,6.5,2.16
93380,passenger,5,1.8
93381,passenger,5,1.8
93382,passenger,5,1.8
93383,delivery,6.5,2.16
93384,delivery,6.5,2.16
93385,delivery,6.5,2.16
93386,passenger,5,1.8
93387,passenger,5,1.8
93388,passenger,5,1.8
93389,passenger,5,1.8
93390,passenger,5,1.8
93391,motorcycle,2.2,0.9
93392,delivery,6.5,2.16
93394,passenger,5,1.8
93395,moped,2.1,0.8
93396,bus,12,2.5
93397,delivery,6.5,2.16
93399,delivery,6.5,2.16
93400,motorcycle,2.2,0.9
93401,bus,12,2.5
93403,passenger,5,1.8
93404,delivery,6.5,2.16
93405,delivery,6.5,2.16
93406,motorcycle,2.2,0.9
93407,motorcycle,2.2,0.9
93408,passenger,5,1.8
93409,bus,12,2.5
93410,moped,2.1,0.8
93411,delivery,6.5,2.16
93412,delivery,6.5,2.16
93413,motorcycle,2.2,0.9
93415,passenger,5,1.8
93416,passenger,5,1.8
93417,bus,12,2.5
93419,passenger,5,1.8
93420,delivery,6.5,2.16
93421,delivery,6.5,2.16
93422,passenger,5,1.8
93423,delivery,6.5,2.16
93424,motorcycle,2.2,0.9
93425,passenger,5,1.8
93426,moped,2.1,0.8
93427,moped,2.1,0.8
93428,bus,12,2.5
93429,passenger,5,1.8
93430,delivery,6.5,2.16
93431,passenger,5,1.8
93432,passenger,5,1.8
93433,delivery,6.5,2.16
93434,moped,2.1,0.8
93435,passenger,5,1.8
93436,motorcycle,2.2,0.9
93437,delivery,6.5,2.16
93438,bus,12,2.5
93439,delivery,6.5,2.16
93440,delivery,6.5,2.16
93441,delivery,6.5,2.16
93442,passenger,5,1.8
93443,delivery,6.5,2.16
93445,delivery,6.5,2.16
93446,passenger,5,1.8
93447,passenger,5,1.8
93448,passenger,5,1.8
93449,delivery,6.5,2.16
93450,passenger,5,1.8
93451,delivery,6.5,2.16
93453,motorcycle,2.2,0.9
93454,delivery,6.5,2.16
93455,passenger,5,1.8
93456,motorcycle,2.2,0.9
93457,passenger,5,1.8
93458,motorcycle,2.2,0.9
93459,delivery,6.5,2.16
93460,delivery,6.5,2.16
93461,delivery,6.5,2.16
93462,motorcycle,2.2,0.9
93463,passenger,5,1.8
93464,moped,2.1,0.8
93465,motorcycle,2.2,0.9
93466,passenger,5,1.8
93467,passenger,5,1.8
93468,delivery,6.5,2.16
93469,passenger,5,1.8
93470,passenger,5,1.8
93471,moped,2.1,0.8
93473,bus,12,2.5
93474,delivery,6.5,2.16
93475,motorcycle,2.2,0.9
93476,delivery,6.5,2.16
93477,moped,2.1,0.8
93478,motorcycle,2.2,0.9
93480,moped,2.1,0.8
93481,passenger,5,1.8
93483,passenger,5,1.8
93484,passenger,5,1.8
93486,bus,12,2.5
93487,motorcycle,2.2,0.9
93488,passenger,5,1.8
93491,delivery,6.5,2.16
93492,passenger,5,1.8
93494,passenger,5,1.8
93495,passenger,5,1.8
93496,passenger,5,1.8
93497,bus,12,2.5
93498,delivery,6.5,2.16
93499,delivery,6.5,2.16
93500,delivery,6.5,2.16
93501,passenger,5,1.8
93502,passenger,5,1.8
93503,motorcycle,2.2,0.9
93504,delivery,6.5,2.16
93505,passenger,5,1.8
93506,passenger,5,1.8
93507,motorcycle,2.2,0.9
93508,bus,12,2.5
93509,delivery,6.5,2.16
93510,passenger,5,1.8
93511,delivery,6.5,2.16
93514,passenger,5,1.8
93515,motorcycle,2.2,0.9
93516,bus,12,2.5
93517,delivery,6.5,2.16
93518,passenger,5,1.8
93519,passenger,5,1.8
93520,moped,2.1,0.8
93521,passenger,5,1.8
93523,passenger,5,1.8
93524,delivery,6.5,2.16
93525,passenger,5,1.8
93526,passenger,5,1.8
93527,moped,2.1,0.8
93528,passenger,5,1.8
93529,delivery,6.5,2.16
93530,delivery,6.5,2.16
93531,passenger,5,1.8
93532,delivery,6.5,2.16
93533,delivery,6.5,2.16
93534,motorcycle,2.2,0.9
93535,delivery,6.5,2.16
93536,delivery,6.5,2.16
93537,passenger,5,1.8
93539,motorcycle,2.2,0.9
93540,passenger,5,1.8
93541,delivery,6.5,2.16
93542,passenger,5,1.8
93543,motorcycle,2.2,0.9
93545,delivery,6.5,2.16
93546,moped,2.1,0.8
93547,bus,12,2.5
93549,passenger,5,1.8
93550,delivery,6.5,2.16
93551,passenger,5,1.8
93552,motorcycle,2.2,0.9
93553,delivery,6.5,2.16
93554,passenger,5,1.8
93555,passenger,5,1.8
93556,passenger,5,1.8
93557,delivery,6.5,2.16
93559,delivery,6.5,2.16
93560,delivery,6.5,2.16
93561,bus,12,2.5
93562,passenger,5,1.8
93563,passenger,5,1.8
93564,passenger,5,1.8
93565,delivery,6.5,2.16
93566,passenger,5,1.8
93568,delivery,6.5,2.16
93569,delivery,6.5,2.16
93570,bus,12,2.5
93571,passenger,5,1.8
93572,passenger,5,1.8
93573,passenger,5,1.8
93574,passenger,5,1.8
93576,passenger,5,1.8
93577,passenger,5,1.8
93578,delivery,6.5,2.16
93579,passenger,5,1.8
93580,motorcycle,2.2,0.9
93581,bus,12,2.5
93582,bus,12,2.5
93583,motorcycle,2.2,0.9
93584,passenger,5,1.8
93585,bus,12,2.5
93586,passenger,5,1.8
93587,delivery,6.5,2.16
93588,passenger,5,1.8
93589,passenger,5,1.8
93590,delivery,6.5,2.16
93591,passenger,5,1.8
93592,passenger,5,1.8
93593,passenger,5,1.8
93594,passenger,5,1.8
93595,delivery,6.5,2.16
93596,passenger,5,1.8
93597,motorcycle,2.2,0.9
93598,delivery,6.5,2.16
93599,passenger,5,1.8
93600,passenger,5,1.8
93602,delivery,6.5,2.16
93603,motorcycle,2.2,0.9
93604,delivery,6.5,2.16
93605,delivery,6.5,2.16
93606,motorcycle,2.2,0.9
93608,delivery,6.5,2.16
93609,delivery,6.5,2.16
93610,passenger,5,1.8
93611,passenger,5,1.8
93612,moped,2.1,0.8
93613,motorcycle,2.2,0.9
93614,passenger,5,1.8
93615,passenger,5,1.8
93616,passenger,5,1.8
93617,motorcycle,2.2,0.9
93618,moped,2.1,0.8
93619,motorcycle,2.2,0.9
93620,passenger,5,1.8
93621,passenger,5,1.8
93622,passenger,5,1.8
93623,delivery,6.5,2.16
93624,passenger,5,1.8
93625,delivery,6.5,2.16
93626,motorcycle,2.2,0.9
93627,passenger,5,1.8
93628,passenger,5,1.8
93629,delivery,6.5,2.16
93630,delivery,6.5,2.16
93631,delivery,6.5,2.16
93632,delivery,6.5,2.16
93633,delivery,6.5,2.16
93634,passenger,5,1.8
93635,motorcycle,2.2,0.9
93636,passenger,5,1.8
93637,passenger,5,1.8
93638,moped,2.1,0.8
93639,delivery,6.5,2.16
93640,delivery,6.5,2.16
93641,motorcycle,2.2,0.9
93642,delivery,6.5,2.16
93643,delivery,6.5,2.16
93644,bus,12,2.5
93645,passenger,5,1.8
93646,delivery,6.5,2.16
93647,delivery,6.5,2.16
93648,delivery,6.5,2.16
93649,passenger,5,1.8
93650,passenger,5,1.8
93651,passenger,5,1.8
93652,motorcycle,2.2,0.9
93653,bus,12,2.5
93654,passenger,5,1.8
93655,delivery,6.5,2.16
93656,passenger,5,1.8
93657,passenger,5,1.8
93658,passenger,5,1.8
93659,passenger,5,1.8
93660,bus,12,2.5
93661,bus,12,2.5
93663,moped,2.1,0.8
93664,delivery,6.5,2.16
93665,moped,2.1,0.8
93666,delivery,6.5,2.16
93667,delivery,6.5,2.16
93668,bus,12,2.5
93669,delivery,6.5,2.16
93670,motorcycle,2.2,0.9
93671,passenger,5,1.8
93672,moped,2.1,0.8
93673,passenger,5,1.8
93675,passenger,5,1.8
93676,passenger,5,1.8
93677,passenger,5,1.8
93678,motorcycle,2.2,0.9
93679,passenger,5,1.8
93680,passenger,5,1.8
93681,passenger,5,1.8
93682,motorcycle,2.2,0.9
93683,passenger,5,1.8
93684,motorcycle,2.2,0.9
93685,delivery,6.5,2.16
93687,delivery,6.5,2.16
93688,passenger,5,1.8
93690,motorcycle,2.2,0.9
93691,moped,2.1,0.8
93692,delivery,6.5,2.16
93693,bus,12,2.5
93694,motorcycle,2.2,0.9
93695,moped,2.1,0.8
93696,delivery,6.5,2.16
93697,delivery,6.5,2.16
93698,passenger,5,1.8
93699,moped,2.1,0.8
93700,passenger,5,1.8
93701,passenger,5,1.8
93702,delivery,6.5,2.16
93703,motorcycle,2.2,0.9
93704,motorcycle,2.2,0.9
93705,passenger,5,1.8
93706,passenger,5,1.8
93707,passenger,5,1.8
93708,motorcycle,2.2,0.9
93709,moped,2.1,0.8
93710,moped,2.1,0.8
93711,passenger,5,1.8
93712,passenger,5,1.8
93713,moped,2.1,0.8
93714,moped,2.1,0.8
93715,delivery,6.5,2.16
93716,moped,2.1,0.8
93717,delivery,6.5,2.16
93718,motorcycle,2.2,0.9
93719,passenger,5,1.8
93720,bus,12,2.5
93721,moped,2.1,0.8
93722,bus,12,2.5
93723,bus,12,2.5
93724,passenger,5,1.8
93725,passenger,5,1.8
93726,passenger,5,1.8
93727,passenger,5,1.8
93728,delivery,6.5,2.16
93729,moped,2.1,0.8
93730,delivery,6.5,2.16
93731,bus,12,2.5
93732,passenger,5,1.8
93733,moped,2.1,0.8
93734,moped,2.1,0.8
93735,passenger,5,1.8
93736,passenger,5,1.8
93737,delivery,6.5,2.16
93738,passenger,5,1.8
93739,motorcycle,2.2,0.9
93741,moped,2.1,0.8
93742,bus,12,2.5
93743,passenger,5,1.8
93744,passenger,5,1.8
93745,motorcycle,2.2,0.9
93746,delivery,6.5,2.16
93748,delivery,6.5,2.16
93749,moped,2.1,0.8
93751,passenger,5,1.8
93752,passenger,5,1.8
93753,delivery,6.5,2.16
93754,motorcycle,2.2,0.9
93755,bus,12,2.5
93757,motorcycle,2.2,0.9
93758,motorcycle,2.2,0.9
93759,delivery,6.5,2.16
93760,delivery,6.5,2.16
93761,delivery,6.5,2.16
93762,passenger,5,1.8
93763,motorcycle,2.2,0.9
93764,motorcycle,2.2,0.9
93765,passenger,5,1.8
93766,delivery,6.5,2.16
93767,delivery,6.5,2.16
93768,moped,2.1,0.8
93769,delivery,6.5,2.16
93770,motorcycle,2.2,0.9
93772,passenger,5,1.8
93773,passenger,5,1.8
93774,delivery,6.5,2.16
93775,passenger,5,1.8
93776,passenger,5,1.8
93777,delivery,6.5,2.16
93779,delivery,6.5,2.16
93780,delivery,6.5,2.16
93781,delivery,6.5,2.16
93782,delivery,6.5,2.16
93783,passenger,5,1.8
93784,passenger,5,1.8
93785,passenger,5,1.8
93786,motorcycle,2.2,0.9
93787,passenger,5,1.8
93788,passenger,5,1.8
93789,delivery,6.5,2.16
93790,passenger,5,1.8
93791,delivery,6.5,2.16
93792,motorcycle,2.2,0.9
93793,bus,12,2.5
93794,delivery,6.5,2.16
93795,delivery,6.5,2.16
93796,passenger,5,1.8
93797,delivery,6.5,2.16
93798,bus,12,2.5
93800,delivery,6.5,2.16
93802,delivery,6.5,2.16
93803,passenger,5,1.8
93804,passenger,5,1.8
93805,delivery,6.5,2.16
93806,delivery,6.5,2.16
93808,delivery,6.5,2.16
93810,moped,2.1,0.8
93811,delivery,6.5,2.16
93812,delivery,6.5,2.16
93813,delivery,6.5,2.16
93814,passenger,5,1.8
93815,delivery,6.5,2.16
93816,passenger,5,1.8
93817,delivery,6.5,2.16
93818,motorcycle,2.2,0.9
93819,delivery,6.5,2.16
93820,motorcycle,2.2,0.9
93821,moped,2.1,0.8
93822,passenger,5,1.8
93823,motorcycle,2.2,0.9
93824,passenger,5,1.8
93825,passenger,5,1.8
93828,delivery,6.5,2.16
93829,passenger,5,1.8
93830,moped,2.1,0.8
93831,delivery,6.5,2.16
93832,motorcycle,2.2,0.9
93833,passenger,5,1.8
93834,delivery,6.5,2.16
93835,delivery,6.5,2.16
93836,delivery,6.5,2.16
93837,delivery,6.5,2.16
93838,delivery,6.5,2.16
93840,bus,12,2.5
93841,delivery,6.5,2.16
93843,motorcycle,2.2,0.9
93845,passenger,5,1.8
93846,delivery,6.5,2.16
93847,delivery,6.5,2.16
93848,delivery,6.5,2.16
93849,delivery,6.5,2.16
93850,delivery,6.5,2.16
93851,delivery,6.5,2.16
93853,moped,2.1,0.8
93855,delivery,6.5,2.16
93858,moped,2.1,0.8
93859,delivery,6.5,2.16
93860,passenger,5,1.8
93861,motorcycle,2.2,0.9
93863,motorcycle,2.2,0.9
93865,motorcycle,2.2,0.9
93866,motorcycle,2.2,0.9
93867,passenger,5,1.8
93868,delivery,6.5,2.16
93869,delivery,6.5,2.16
93870,bus,12,2.5
93871,moped,2.1,0.8
93872,bus,12,2.5
93873,passenger,5,1.8
93874,passenger,5,1.8
93875,delivery,6.5,2.16
93876,passenger,5,1.8
93877,passenger,5,1.8
93878,passenger,5,1.8
93879,moped,2.1,0.8
93880,passenger,5,1.8
93882,delivery,6.5,2.16
93883,delivery,6.5,2.16
93884,passenger,5,1.8
93885,delivery,6.5,2.16
93886,delivery,6.5,2.16
93887,delivery,6.5,2.16
93888,motorcycle,2.2,0.9
93889,passenger,5,1.8
93890,delivery,6.5,2.16
93891,delivery,6.5,2.16
93892,delivery,6.5,2.16
93893,delivery,6.5,2.16
93894,passenger,5,1.8
93895,passenger,5,1.8
93896,delivery,6.5,2.16
93898,passenger,5,1.8
93899,delivery,6.5,2.16
93900,delivery,6.5,2.16
93901,motorcycle,2.2,0.9
93902,delivery,6.5,2.16
93903,delivery,6.5,2.16
93904,delivery,6.5,2.16
93905,motorcycle,2.2,0.9
93906,delivery,6.5,2.16
93907,moped,2.1,0.8
93908,delivery,6.5,2.16
93909,passenger,5,1.8
93910,motorcycle,2.2,0.9
93911,moped,2.1,0.8
93912,passenger,5,1.8
93913,motorcycle,2.2,0.9
93914,passenger,5,1.8
93915,passenger,5,1.8
93916,delivery,6.5,2.16
93917,passenger,5,1.8
93918,passenger,5,1.8
93919,delivery,6.5,2.16
93920,passenger,5,1.8
93921,delivery,6.5,2.16
93922,delivery,6.5,2.16
93923,bus,12,2.5
93924,passenger,5,1.8
93926,motorcycle,2.2,0.9
93927,delivery,6.5,2.16
93928,passenger,5,1.8
93929,motorcycle,2.2,0.9
93930,delivery,6.5,2.16
93931,delivery,6.5,2.16
93932,delivery,6.5,2.16
93933,passenger,5,1.8
93934,passenger,5,1.8
93935,passenger,5,1.8
93936,moped,2.1,0.8
93937,passenger,5,1.8
93938,motorcycle,2.2,0.9
93939,passenger,5,1.8
93940,motorcycle,2.2,0.9
93941,moped,2.1,0.8
93942,delivery,6.5,2.16
93943,delivery,6.5,2.16
93944,moped,2.1,0.8
93945,passenger,5,1.8
93947,passenger,5,1.8
93948,delivery,6.5,2.16
93949,delivery,6.5,2.16
93950,delivery,6.5,2.16
93951,delivery,6.5,2.16
93952,passenger,5,1.8
93954,passenger,5,1.8
93956,motorcycle,2.2,0.9
93957,motorcycle,2.2,0.9
93958,delivery,6.5,2.16
93959,delivery,6.5,2.16
93960,motorcycle,2.2,0.9
93962,delivery,6.5,2.16
93963,delivery,6.5,2.16
93964,moped,2.1,0.8
93966,passenger,5,1.8
93968,delivery,6.5,2.16
93969,motorcycle,2.2,0.9
93970,motorcycle,2.2,0.9
93971,delivery,6.5,2.16
93972,delivery,6.5,2.16
93973,delivery,6.5,2.16
93974,delivery,6.5,2.16
93975,passenger,5,1.8
93976,delivery,6.5,2.16
93977,delivery,6.5,2.16
93978,bus,12,2.5
93979,delivery,6.5,2.16
93980,motorcycle,2.2,0.9
93981,passenger,5,1.8
93982,passenger,5,1.8
93983,motorcycle,2.2,0.9
93984,delivery,6.5,2.16
93985,moped,2.1,0.8
93986,delivery,6.5,2.16
93987,delivery,6.5,2.16
93989,motorcycle,2.2,0.9
93990,moped,2.1,0.8
93991,moped,2.1,0.8
93992,motorcycle,2.2,0.9
93993,delivery,6.5,2.16
93994,delivery,6.5,2.16
93995,delivery,6.5,2.16
93997,passenger,5,1.8
93998,moped,2.1,0.8
93999,motorcycle,2.2,0.9
94000,moped,2.1,0.8
94001,motorcycle,2.2,0.9
94002,passenger,5,1.8
94003,motorcycle,2.2,0.9
94004,moped,2.1,0.8
94005,delivery,6.5,2.16
94006,bus,12,2.5
94007,delivery,6.5,2.16
94008,passenger,5,1.8
94009,delivery,6.5,2.16
94011,delivery,6.5,2.16
94014,delivery,6.5,2.16
94016,moped,2.1,0.8
94017,passenger,5,1.8
94018,motorcycle,2.2,0.9
94019,passenger,5,1.8
94020,motorcycle,2.2,0.9
94021,moped,2.1,0.8
94022,passenger,5,1.8
94023,delivery,6.5,2.16
94025,passenger,5,1.8
94026,passenger,5,1.8
94028,delivery,6.5,2.16
94029,delivery,6.5,2.16
94033,motorcycle,2.2,0.9
94034,motorcycle,2.2,0.9
94035,passenger,5,1.8
94036,moped,2.1,0.8
94037,delivery,6.5,2.16
94038,motorcycle,2.2,0.9
94039,passenger,5,1.8
94042,delivery,6.5,2.16
94043,moped,2.1,0.8
94044,passenger,5,1.8
94045,delivery,6.5,2.16
94046,passenger,5,1.8
94047,passenger,5,1.8
94048,bus,12,2.5
94052,delivery,6.5,2.16
94053,bus,12,2.5
94054,passenger,5,1.8
94055,delivery,6.5,2.16
94056,passenger,5,1.8
94057,passenger,5,1.8
94058,delivery,6.5,2.16
94059,delivery,6.5,2.16
94060,passenger,5,1.8
94061,delivery,6.5,2.16
94062,delivery,6.5,2.16
94063,motorcycle,2.2,0.9
94064,moped,2.1,0.8
94065,delivery,6.5,2.16
94066,moped,2.1,0.8
94067,passenger,5,1.8
94068,passenger,5,1.8
94069,motorcycle,2.2,0.9
94070,delivery,6.5,2.16
94071,passenger,5,1.8
94072,passenger,5,1.8
94073,delivery,6.5,2.16
94074,moped,2.1,0.8
94075,passenger,5,1.8
94076,passenger,5,1.8
94077,delivery,6.5,2.16
94078,passenger,5,1.8
94079,moped,2.1,0.8
94080,delivery,6.5,2.16
94081,delivery,6.5,2.16
94082,delivery,6.5,2.16
94083,delivery,6.5,2.16
94084,passenger,5,1.8
94085,passenger,5,1.8
94086,delivery,6.5,2.16
94087,delivery,6.5,2.16
94088,motorcycle,2.2,0.9
94089,passenger,5,1.8
94090,delivery,6.5,2.16
94091,delivery,6.5,2.16
94093,passenger,5,1.8
94094,bus,12,2.5
94095,motorcycle,2.2,0.9
94096,passenger,5,1.8
94097,passenger,5,1.8
94098,motorcycle,2.2,0.9
94100,delivery,6.5,2.16
94101,delivery,6.5,2.16
94102,passenger,5,1.8
94103,passenger,5,1.8
