,vehicle_id,shape_collider
159487096,96488,delivery
159487097,96489,delivery
159487695,96491,passenger
159488294,96493,delivery
159488894,96494,motorcycle
159495487,96495,passenger
159495488,96496,motorcycle
159495489,96497,motorcycle
159496688,96499,passenger
159497885,96500,passenger
159497886,96501,passenger
159499083,96502,motorcycle
159499683,96503,passenger
159500880,96505,motorcycle
159503277,96507,motorcycle
159505076,96508,passenger
159507473,96509,delivery
159507474,96510,delivery
159509271,96511,passenger
159510470,96513,passenger
159511667,96514,passenger
159512866,96516,motorcycle
159520066,96517,bus
159525463,96518,delivery
159525464,96519,motorcycle
159526064,96520,bus
159530861,96521,passenger
159530862,96522,bus
159532059,96523,delivery
159532060,96524,passenger
159533257,96525,passenger
159533857,96526,motorcycle
159538654,96527,delivery
159538655,96528,motorcycle
159551851,96529,delivery
159551852,96530,passenger
159551853,96531,passenger
159553050,96532,delivery
159553649,96533,passenger
159553650,96534,passenger
159556049,96535,passenger
159557249,96536,passenger
159559047,96537,passenger
159558448,96538,passenger
159562042,96539,passenger
159562043,96540,passenger
159562044,96541,delivery
159562045,96542,passenger
159562046,96543,delivery
159562646,96544,motorcycle
159568043,96545,delivery
159568044,96546,bus
159569838,96548,moped
159569839,96549,passenger
159570437,96550,moped
159570438,96551,passenger
159571631,96554,motorcycle
159571632,96555,delivery
159572231,96556,motorcycle
159572232,96557,delivery
159575832,96558,moped
159579432,96559,bus
159583632,96560,bus
159590831,96561,passenger
159594428,96562,passenger
159594429,96563,delivery
159596226,96564,delivery
159596227,96565,moped
159600422,96566,delivery
159600423,96567,motorcycle
159601022,96569,motorcycle
159602221,96570,passenger
159602821,96571,motorcycle
159608821,96572,motorcycle
159610018,96573,passenger
159610019,96574,delivery
159611818,96575,delivery
159611819,96576,moped
159612419,96577,delivery
159614219,96578,delivery
159616019,96579,passenger
159620214,96580,motorcycle
159620215,96581,passenger
159620814,96582,motorcycle
159620815,96583,delivery
159637614,96584,delivery
159637615,96585,passenger
159641212,96586,passenger
159641213,96587,passenger
159643006,96588,bus
159643007,96589,moped
159643008,96590,delivery
159643009,96591,delivery
159661606,96592,moped
159661607,96593,motorcycle
159665804,96594,bus
159665805,96595,delivery
159670002,96596,passenger
159670003,96597,moped
159673600,96598,motorcycle
159673601,96599,delivery
159675398,96600,motorcycle
159675998,96601,passenger
159679595,96602,passenger
159679596,96603,passenger
159681393,96604,delivery
159682592,96606,motorcycle
159685589,96607,motorcycle
159685590,96608,bus
159691587,96609,passenger
159691588,96610,delivery
159698183,96611,delivery
159698184,96612,delivery
159698783,96613,motorcycle
159698784,96614,delivery
159699981,96615,bus
159699982,96616,motorcycle
159703582,96617,delivery
159708379,96618,delivery
159708380,96619,passenger
159712573,96620,motorcycle
159712574,96621,motorcycle
159712575,96622,delivery
159712576,96623,passenger
159717973,96624,motorcycle
159717974,96625,delivery
159724571,96626,motorcycle
159724572,96627,delivery
159728169,96628,passenger
159728170,96629,bus
159738363,96630,passenger
159738364,96631,passenger
159738365,96633,delivery
159739560,96634,passenger
159739561,96635,passenger
159739562,96636,delivery
159740759,96637,delivery
159741359,96638,passenger
159744956,96639,passenger
159744957,96640,passenger
159750954,96641,passenger
159750955,96642,delivery
159758152,96643,passenger
159758153,96644,delivery
159766548,96645,delivery
159766549,96646,delivery
159767148,96647,delivery
159767149,96648,delivery
159768946,96649,moped
159768947,96650,passenger
159782144,96651,moped
159782145,96652,passenger
159783941,96653,passenger
159783942,96654,passenger
159785740,96656,passenger
159786937,96657,moped
159786938,96658,delivery
159794135,96659,passenger
159794136,96660,passenger
159795333,96661,bus
159795334,96662,delivery
159807331,96663,delivery
159807332,96664,moped
159816329,96665,delivery
159816330,96666,moped
159817527,96667,moped
159817528,96668,motorcycle
159836725,96669,delivery
159836726,96670,motorcycle
159867924,96671,delivery
159868524,96672,delivery
159869721,96673,delivery
159869722,96674,delivery
159872121,96675,delivery
159882914,96676,delivery
159882915,96677,moped
159882916,96678,delivery
159882917,96679,delivery
159887712,96680,passenger
159887713,96681,passenger
159888312,96682,delivery
159889511,96684,bus
159891310,96685,motorcycle
159897307,96686,motorcycle
159897308,96687,delivery
159902708,96688,passenger
159906305,96689,delivery
159906306,96690,motorcycle
159912303,96691,delivery
159912304,96692,passenger
159915301,96693,delivery
159915302,96694,delivery
159917699,96695,passenger
159917700,96696,passenger
159927297,96697,passenger
159927298,96698,delivery
159932693,96701,passenger
159932694,96702,passenger
159935690,96705,delivery
159936887,96706,delivery
159936888,96707,passenger
159938685,96709,delivery
159939884,96711,passenger
159942281,96712,delivery
159942282,96713,motorcycle
159950682,96714,passenger
159953679,96715,passenger
159953680,96716,passenger
159955476,96717,passenger
159954877,96718,delivery
159964477,96719,delivery
159966273,96720,delivery
159966274,96721,passenger
159966275,96722,moped
159968672,96723,delivery
159968673,96724,passenger
159969873,96725,delivery
159972873,96726,delivery
159973473,96727,delivery
159982470,96728,motorcycle
159983070,96729,passenger
159990865,96730,delivery
159990866,96731,bus
159991465,96733,passenger
159993862,96735,passenger
159995057,96736,motorcycle
159995058,96737,delivery
159995059,96738,delivery
159996258,96739,delivery
159998058,96740,passenger
159999855,96741,motorcycle
159999856,96742,delivery
160002853,96743,moped
160002854,96744,delivery
160003452,96745,delivery
160004051,96747,passenger
160005250,96748,motorcycle
160007647,96749,motorcycle
160007648,96750,delivery
160009445,96751,bus
160009446,96752,motorcycle
160013643,96753,motorcycle
160014242,96754,passenger
160014243,96755,delivery
160016040,96756,passenger
160016041,96757,bus
160025640,96758,passenger
160032837,96759,delivery
160032838,96760,motorcycle
160035835,96761,moped
160035836,96762,moped
160043033,96763,bus
160043034,96764,moped
160049031,96765,delivery
160049032,96766,passenger
160051425,96767,passenger
160051426,96768,passenger
160051427,96769,moped
160051428,96770,motorcycle
160054425,96771,delivery
160055624,96773,delivery
160064616,96774,motorcycle
160064617,96775,passenger
160065213,96777,delivery
160065810,96779,moped
160065811,96780,passenger
160065812,96781,motorcycle
160066412,96782,delivery
160072411,96783,delivery
160074209,96784,motorcycle
160074808,96785,passenger
160074809,96786,passenger
160077206,96787,motorcycle
160078405,96789,motorcycle
160080202,96790,bus
160080203,96791,delivery
160084400,96792,passenger
160086198,96794,passenger
160093397,96795,delivery
160099394,96796,passenger
160099395,96797,passenger
160108390,96798,delivery
160108987,96800,passenger
160108988,96801,passenger
160108989,96802,bus
160110188,96803,passenger
160111385,96804,motorcycle
160113782,96807,moped
160122779,96808,motorcycle
160123978,96810,bus
160127576,96812,motorcycle
160129376,96813,delivery
160131773,96814,motorcycle
160131774,96815,delivery
160137171,96817,delivery
160140166,96818,passenger
160140167,96819,passenger
160140766,96820,passenger
160140767,96821,moped
160142566,96822,passenger
160149163,96823,passenger
160149164,96824,passenger
160154564,96825,passenger
160162361,96827,delivery
160163558,96828,passenger
160164157,96829,motorcycle
160164158,96830,moped
160166558,96831,passenger
160171358,96832,motorcycle
160176753,96833,motorcycle
160177351,96834,passenger
160177352,96835,motorcycle
160178551,96837,moped
160189948,96838,passenger
160189949,96839,passenger
160191146,96840,delivery
160191147,96841,motorcycle
160196545,96842,bus
160197144,96844,passenger
160198942,96845,moped
160203739,96846,delivery
160203740,96847,bus
160208537,96848,moped
160208538,96849,passenger
160215738,96850,motorcycle
160221135,96851,passenger
160221136,96852,passenger
160223533,96853,delivery
160223534,96854,bus
160224731,96855,motorcycle
160225930,96857,passenger
160229523,96858,delivery
160229524,96859,passenger
160229525,96860,motorcycle
160229526,96861,passenger
160230721,96862,moped
160231319,96863,passenger
160231320,96864,delivery
160231321,96865,passenger
160246320,96866,passenger
160253517,96867,delivery
160253518,96868,motorcycle
160258317,96869,moped
160276910,96870,motorcycle
160276911,96871,moped
160276912,96872,passenger
160278111,96874,passenger
160283510,96875,delivery
160287703,96876,moped
160287704,96877,bus
160287705,96878,passenger
160287706,96879,delivery
160290103,96880,moped
160291302,96882,delivery
160293701,96883,passenger
160295498,96884,moped
160295499,96885,delivery
160308098,96886,bus
160312898,96887,passenger
160315295,96888,delivery
160315894,96890,passenger
160317093,96891,passenger
160324890,96892,delivery
160324891,96893,motorcycle
160326087,96894,passenger
160326088,96895,delivery
160327287,96897,delivery
160330286,96898,delivery
160330886,96899,motorcycle
160333885,96900,passenger
160334484,96901,delivery
160334485,96902,delivery
160338082,96903,passenger
160338083,96904,moped
160339878,96905,bus
160340478,96907,delivery
160343475,96908,delivery
160343476,96909,passenger
160344076,96910,motorcycle
160347675,96911,bus
160347676,96912,delivery
160350076,96913,passenger
160351873,96914,delivery
160353072,96916,delivery
160353670,96917,motorcycle
160354269,96918,bus
160354270,96919,motorcycle
160355469,96920,passenger
160356668,96922,delivery
160362067,96923,passenger
160363266,96925,delivery
160364457,96927,passenger
160364458,96928,delivery
160364459,96929,moped
160364460,96930,delivery
160366258,96932,passenger
160368651,96933,passenger
160368652,96934,bus
160368653,96935,passenger
160368654,96936,delivery
160372251,96937,passenger
160373446,96940,delivery
160373447,96941,passenger
160374643,96942,delivery
160375241,96943,passenger
160375242,96945,delivery
160376441,96946,motorcycle
160377638,96947,passenger
160377639,96948,passenger
160379436,96949,motorcycle
160380635,96951,delivery
160387832,96952,passenger
160387833,96953,passenger
160389026,96954,motorcycle
160389027,96955,passenger
160389028,96956,moped
160390227,96958,delivery
160395624,96959,delivery
160396823,96961,passenger
160399820,96962,passenger
160399821,96963,delivery
160404619,96965,delivery
160407013,96966,moped
160407014,96967,bus
160407612,96969,moped
160407613,96970,delivery
160409411,96971,delivery
160414208,96972,delivery
160414209,96973,passenger
160416005,96974,delivery
160416006,96975,passenger
160416007,96976,passenger
160420204,96977,moped
160420205,96978,motorcycle
160423202,96979,motorcycle
160423801,96981,delivery
160426795,96984,moped
160427393,96985,motorcycle
160427394,96986,passenger
160427395,96987,delivery
160435792,96988,passenger
160435793,96989,passenger
160449590,96990,passenger
160449591,96991,passenger
160450790,96992,passenger
160453789,96993,passenger
160455586,96994,moped
160455587,96995,motorcycle
160457382,96996,moped
160457383,96997,motorcycle
160457982,96998,passenger
160457983,96999,delivery
160464580,97000,passenger
160464581,97001,motorcycle
160468180,97002,passenger
160471777,97003,moped
160471778,97004,delivery
160475375,97005,delivery
160475376,97006,bus
160477173,97007,passenger
160477174,97008,passenger
160481371,97009,delivery
160481372,97010,motorcycle
160484971,97011,passenger
160486768,97012,delivery
160486769,97013,delivery
160492166,97014,delivery
160492167,97015,passenger
160496364,97016,motorcycle
160496365,97017,motorcycle
160504162,97018,delivery
